hosp,procs,procCount,infCount,sir,ci-low,ci-high,comp
BAKERSFIELD HEART HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,91,0,,,,
BAKERSFIELD MEMORIAL HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,142,1,0.69,0.02,3.86,N.D.
"BEVERLY HOSP, MONTEBELLO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"CALIFORNIA HOSP MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"CEDARS-SINAI MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,167,2,0.76,0.09,2.73,N.D.
"CENTINELA HOSP MED CTR, INGLEWOOD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,27,0,,,,
"CITRUS VALLEY MED CTR, INC.",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,72,2,,,,
"CITRUS VALLEY MED CTR, IC , COVINA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"CITRUS VALLEY MED CTR, QV, WEST COVINA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"COMMUNITY HOSP OF THE MONTEREY PENINSULA, MONTEREY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,81,0,,,,
"COMMUNITY MEMORIAL HOSP, SAN BUENAVENTURA, VENTURA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,94,1,0.94,0.02,5.25,N.D.
"COMMUNITY REGIONAL MED CTR, FRESNO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,251,0,0.00,0.00,1.31,N.D.
"DAMERON HOSP, STOCKTON",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,45,1,,,,
"DESERT REGIONAL MED CTR, PALM SPRINGS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"DESERT VALLEY HOSP, VICTORVILLE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
DIGNITY HEALTH,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,68,0,,,,
"DOMINICAN HOSP CAMPUS #1, SANTA CRUZ",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"DOMINICAN HOSP CAMPUS #2, SANTA CRUZ",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"DOCTORS MED CTR, MODESTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,260,0,0.00,0.00,1.33,N.D.
DOWNEY REGIONAL MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,26,0,,,,
"EISENHOWER MED CTR, RANCHO MIRAGE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,108,1,1.36*,0.03,7.57,N.D.*
EL CAMINO HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"EL CAMINO HOSP, MOUNTAIN VIEW",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"EMANUEL MED CTR INC, TURLOCK",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,22,0,,,,
ENLOE MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,143,1,0.80,0.02,4.47,N.D.
"ENLOE MED CTR-COHASSET, CHICO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"ENLOE MED CTR-ESPLANADE, CHICO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"ENLOE REHABILITATION CTR, CHICO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,97,0,0.00,0.00,3.21,N.D.
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
FREMONT-RIDEOUT HEALTH GROUP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,51,0,,,,
"FREMONT MED CTR, YUBA CITY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"RIDEOUT MEMORIAL HOSP, MARYSVILLE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"FRENCH HOSP MED CTR, SAN LUIS OBISPO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,84,0,,,,
FRESNO HEART AND SURGICAL HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,201,0,0.00,0.00,1.79,N.D.
"GARFIELD MED CTR, MONTEREY PARK",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,106,0,0.00,0.00,2.28,N.D.
GLENDALE ADVENTIST MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,121,0,0.00,0.00,2.88,N.D.
GLENDALE MEMORIAL HOSP AND HEALTH CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,122,0,0.00,0.00,2.79,N.D.
"GOOD SAMARITAN HOSP, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,80,0,0.00,0.00,2.76,N.D.
"GOOD SAMARITAN HOSP, LP",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,94,1,,,,
"MISSION OAKS HOSP, LOS GATOS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"GOOD SAMARITAN HOSP, SAN JOSE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"GROSSMONT HOSP, LA MESA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,150,0,0.00,0.00,2.39,N.D.
"HENRY MAYO NEWHALL MEMORIAL HOSP, VALENCIA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"HOAG MEMORIAL HOSP PRESBYTERIAN, INC",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,105,0,0.00,0.00,2.92,N.D.
"HOAG HOSPITAL, IRVINE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"HOAG MEMORIAL HOSP PRESBYTERIAN, NEWPORT BEACH",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"HOLLYWOOD PRESBYTERIAN MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
HOSPITAL COMMITTEE AREA LIVERMORE PLEASANTON,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,36,0,,,,
"VALLEYCARE MEDICAL CENTER, PLEASANTON",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"VALLEY MEMORIAL HOSPITAL, LIVERMORE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"HUNTINGTON MEMORIAL HOSP, PASADENA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,91,1,0.77,0.02,4.30,N.D.
"JOHN MUIR MED CTR, CONCORD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,254,2,0.91,0.11,3.27,N.D.
"KAISER FOUNDATION HOSP, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,715,14,1.65,0.90,2.78,N.D.
"KAISER FOUNDATION HOSP, SAN FRANCISCO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,389,1,0.20,0.01,1.12,N.D.
KAISER FOUNDATION HOSP-SANTA CLARA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,81,0,0.00,0.00,2.92,N.D.
"KAWEAH DELTA MED CTR, VISALIA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,143,2,0.74,0.09,2.66,N.D.
"KECK HOSP OF USC, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,102,1,0.60,0.02,3.33,N.D.
"KERN MED CTR, BAKERSFIELD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"LAC+USC MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,110,1,0.56,0.01,3.12,N.D.
"LAC/HARBOR-UCLA MED CTR, TORRANCE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,90,0,0.00,0.00,2.76,N.D.
LAKEWOOD REGIONAL MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,80,1,1.00,0.03,5.55,N.D.
LOMA LINDA UNIVERSITY MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,115,2,0.92,0.11,3.32,N.D.
"LOMA LINDA UNIV HEART & SURGICAL HOSP, REDLANDS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"LOMA LINDA UNIV MED CTR EAST HOSP, LOMA LINDA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"LOMA LINDA UNIV MED CTR, LOMA LINDA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,25,0,,,,
"LONG BEACH MEMORIAL MED CTR, LONG BEACH",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,135,2,1.09,0.13,3.95,N.D.
LOS ROBLES REGIONAL MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,44,0,,,,
"LOS ROBLES HOSP & MED CTR, E , THOUSAND OAKS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"LOS ROBLES HOSP & MED CTR, THOUSAND OAKS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
THOUSAND OAKS SURGICAL HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
MARIAN REGIONAL MEDICAL CENTER,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
MARIAN REGIONAL MEDICAL CENTER,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,70,0,,,,
"MARIN GENERAL HOSP, GREENBRAE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"MEMORIAL MED CTR, MODESTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,163,0,0.00,0.00,1.62,N.D.
"MERCY GENERAL HOSP, SACRAMENTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,684,5,0.54,0.17,1.25,N.D.
MERCY MED CTR REDDING,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,136,1,0.66,0.02,3.69,N.D.
"MERCY SAN JUAN MED CTR, CARMICHAEL",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,145,1,0.64,0.02,3.58,N.D.
"METHODIST HOSP OF SOUTHERN CA, ARCADIA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,40,0,,,,
MILLS-PENINSULA HEALTH SERVICES,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,61,0,,,,
"MILLS HEALTH CTR, SAN MATEO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"MILLS-PENINSULA MED CTR, BURLINGAME",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
MISSION HOSP REGIONAL MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"MISSION HOSP REGIONAL MED CTR, MISSION VIEJO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,96,0,0.00,0.00,3.33,N.D.
NORTHBAY HEALTHCARE GROUP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"NORTHBAY MED CTR, FAIRFIELD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,55,1,,,,
NORTHRIDGE HOSP MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,56,1,,,,
"O'CONNOR HOSP, SAN JOSE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,64,2,,,,
"ORANGE COAST MEMORIAL MED CTR, FOUNTAIN VALLEY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,22,0,,,,
PALMDALE REGIONAL MEDICAL CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
PALOMAR HEALTH,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,54,0,,,,
"PALOMAR HEALTH DOWNTOWN CAMPUS, ESCONDIDO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"PALOMAR MED CTR, ESCONDIDO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"POMONA VALLEY HOSP MED CTR, POMONA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,113,0,0.00,0.00,2.56,N.D.
"PRESBYTERIAN INTERCOMMUNITY HOSP, WHITTIER",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,136,3,1.33,0.27,3.88,N.D.
"PROVIDENCE HOLY CROSS MED CTR, MISSION HILLS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,69,1,,,,
"PROVIDENCE LITTLE COMPANY OF MARY MED CTR, TORRANCE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,54,0,,,,
"PROVIDENCE SAINT JOSEPH MED CTR, BURBANK",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,54,0,,,,
"PROVIDENCE TARZANA MED CTR, TARZANA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,47,0,,,,
"QUEEN OF THE VALLEY MED CTR, NAPA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,63,0,,,,
"RADY CHILDREN'S HOSP, SAN DIEGO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
REGIONAL MED CTR OF SAN JOSE,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,68,0,,,,
RIVERSIDE COMMUNITY HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,221,3,1.32,0.27,3.85,N.D.
"RONALD REAGAN UCLA MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,207,5,1.40,0.46,3.28,N.D.
SADDLEBACK MEMORIAL MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,68,0,,,,
"SADDLEBACK MEMORIAL MED CTR, LAGUNA HILLS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
SADDLEBACK MEMORIAL MED CTR-SAN CLEMENTE,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"SAINT AGNES MED CTR, FRESNO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,242,0,0.00,0.00,1.71,N.D.
"SAINT FRANCIS MED CTR, LYNWOOD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,28,1,,,,
"SAINT JOHN'S HEALTH CTR, SANTA MONICA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,47,0,,,,
"SAINT VINCENT MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,79,1,,,,
SALINAS VALLEY MEMORIAL HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,87,0,0.00,0.00,3.69,N.D.
"SAN ANTONIO COMMUNITY HOSP, UPLAND",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,151,0,0.00,0.00,2.06,N.D.
"SAN JOAQUIN COMMUNITY HOSP, BAKERSFIELD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,62,0,,,,
SANTA BARBARA COTTAGE HOSPITAL,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,92,0,0.00,0.00,2.53,N.D.
SANTA BARBARA COTTAGE HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
REHABILITATION INSTITUTE AT SANTA BARBARA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"SANTA CLARA VALLEY MED CTR, SAN JOSE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,92,0,0.00,0.00,2.49,N.D.
SANTA ROSA MEMORIAL HOSP,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,70,0,,,,
"SCRIPPS GREEN HOSP, LA JOLLA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,45,0,,,,
SCRIPPS HEALTH,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,131,2,1.01,0.12,3.66,N.D.
"SCRIPPS MERCY HOSP, SAN DIEGO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
SCRIPPS MERCY HOSP CHULA VISTA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"SCRIPPS MEMORIAL HOSP, LA JOLLA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,291,1,0.32,0.01,1.77,N.D.
"SEQUOIA HOSP, REDWOOD CITY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
SETON MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,43,0,,,,
"SETON MED CTR-COASTSIDE, MOSS BEACH",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"SETON MED CTR, DALY CITY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
SHARP CHULA VISTA MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,106,1,0.81,0.02,4.51,N.D.
"SHARP MEMORIAL HOSP, SAN DIEGO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,121,1,0.83,0.02,4.62,N.D.
"SHASTA REGIONAL MED CTR, REDDING",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,73,0,,,,
ST BERNARDINE MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,405,1,0.29,0.01,1.60,N.D.
"ST HELENA HOSP, ST HELENA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,60,0,,,,
"ST JOHN'S REGIONAL MED CTR, OXNARD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,79,0,,,,
ST JOSEPH HOSP EUREKA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"ST JOSEPH HOSP, EUREKA",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,21,0,,,,
"ST JOSEPH HOSP, ORANGE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,92,0,0.00,0.00,3.37,N.D.
ST JOSEPH'S MED CTR OF STOCKTON,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,216,2,0.69,0.08,2.49,N.D.
"ST JUDE MED CTR, FULLERTON",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,98,0,0.00,0.00,3.35,N.D.
"ST MARY MED CTR, APPLE VALLEY",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,77,1,,,,
"ST MARY MED CTR, LONG BEACH",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,35,0,,,,
"ST MARY'S MED CTR, SAN FRANCISCO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
"STANFORD HOSP, STANFORD",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,104,1,0.53,0.01,2.96,N.D.
SUTTER EAST BAY HOSPS CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,145,0,0.00,0.00,2.53,N.D.
"ALTA BATES SUMMIT MED CTR, OAKLAND",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"ALTA BATES SUMMIT MED CTR, SUMMIT CAMPUS, OAKLAND",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
SUTTER HEALTH SACRAMENTO SIERRA REGION,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,420,2,0.61,0.07,2.21,N.D.
"SUTTER GENERAL HOSP, SACRAMENTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"SUTTER MEMORIAL HOSP, SACRAMENTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
SUTTER MED CTR OF SANTA ROSA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,75,0,,,,
SUTTER WEST BAY HOSPS,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,77,1,,,,
"CALIFORNIA PACIFIC MED CTR, CA WEST CAM HOSP, S F",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"CALIFORNIA PACIFIC MED CTR, PACIFIC CAM HOSP, S F",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"TORRANCE MEMORIAL MED CTR, TORRANCE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,25,0,,,,
"TRI-CITY MED CTR, OCEANSIDE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,44,3,,,,
"UNIVERSITY OF CALIFORNIA DAVIS MED CTR, SACRAMENTO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,129,2,0.80,0.10,2.88,N.D.
"UNIVERSITY OF CALIFORNIA IRVINE MED CTR, ORANGE",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,56,2,,,,
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,103,2,1.12,0.14,4.04,N.D.
"UNIVERSITY OF CALIFORNIA, SAN DIEGO MED CTR",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"UCSD-LA JOLLA, JOHN M.& SALLY B. THORNTON HOSP",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,80,2,1.76,0.21,6.36,N.D.
"UCSF MED CTR, SAN FRANCISCO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"UCSF MED CTR AT MOUNT ZION, SAN FRANCISCO",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,,,,,,
"VALLEY PRESBYTERIAN HOSP, VAN NUYS",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,48,0,,,,
"WASHINGTON HOSP, FREMONT",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,76,2,,,,
"WEST ANAHEIM MED CTR, ANAHEIM",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,<20,,,,,
WEST HILLS HOSP AND MED CTR,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,49,0,,,,
WESTERN MED CTR ANAHEIM,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,65,0,,,,
WESTERN MED CTR SANTA ANA,Coronary Artery Bypass Graft with Chest and Donor Site Incisions,62,0,,,,
"WHITE MEMORIAL MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest and Donor Site Incisions,61,0,,,,
"AHMC ANAHEIM REGIONAL MED CTR, ANAHEIM",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"ALVARADO HOSP, LLC",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"ALVARADO HOSP MED CTR, CAMPUS #1, SAN DIEGO",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"ALVARADO HOSP MED CTR, CAMPUS #2, SAN DIEGO",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"ANTELOPE VALLEY HOSP, LANCASTER",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
BAKERSFIELD HEART HOSP,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
BAKERSFIELD MEMORIAL HOSP,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"BEVERLY HOSP, MONTEBELLO",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"CEDARS-SINAI MED CTR, LOS ANGELES",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"CENTINELA HOSP MED CTR, INGLEWOOD",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"CITRUS VALLEY MED CTR, INC.",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"CITRUS VALLEY MED CTR, IC , COVINA",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"CITRUS VALLEY MED CTR, QV, WEST COVINA",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"COMMUNITY HOSP OF THE MONTEREY PENINSULA, MONTEREY",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"COMMUNITY MEMORIAL HOSP, SAN BUENAVENTURA, VENTURA",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"COMMUNITY REGIONAL MED CTR, FRESNO",Coronary Artery Bypass Graft with Chest Incision Only,21,0,,,,
"DAMERON HOSP, STOCKTON",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"DESERT REGIONAL MED CTR, PALM SPRINGS",Coronary Artery Bypass Graft with Chest Incision Only,105,0,0.00,0.00,3.28,N.D.
DIGNITY HEALTH,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"DOMINICAN HOSP CAMPUS #1, SANTA CRUZ",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"DOMINICAN HOSP CAMPUS #2, SANTA CRUZ",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"DOCTORS MED CTR, MODESTO",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
DOWNEY REGIONAL MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"EISENHOWER MED CTR, RANCHO MIRAGE",Coronary Artery Bypass Graft with Chest Incision Only,23,1,,,,
EL CAMINO HOSP,Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"EL CAMINO HOSP, MOUNTAIN VIEW",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
ENLOE MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"ENLOE MED CTR-COHASSET, CHICO",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"ENLOE MED CTR-ESPLANADE, CHICO",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"ENLOE REHABILITATION CTR, CHICO",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
FREMONT-RIDEOUT HEALTH GROUP,Coronary Artery Bypass Graft with Chest Incision Only,44,1,,,,
"FREMONT MED CTR, YUBA CITY",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"RIDEOUT MEMORIAL HOSP, MARYSVILLE",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"FRENCH HOSP MED CTR, SAN LUIS OBISPO",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
FRESNO HEART AND SURGICAL HOSP,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"GARFIELD MED CTR, MONTEREY PARK",Coronary Artery Bypass Graft with Chest Incision Only,28,0,,,,
GLENDALE ADVENTIST MED CTR,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
GLENDALE MEMORIAL HOSP AND HEALTH CTR,Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"GOOD SAMARITAN HOSP, LOS ANGELES",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"GOOD SAMARITAN HOSP, LP",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"MISSION OAKS HOSP, LOS GATOS",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"GOOD SAMARITAN HOSP, SAN JOSE",Coronary Artery Bypass Graft with Chest Incision Only,,,,,,
"GROSSMONT HOSP, LA MESA",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
"HENRY MAYO NEWHALL MEMORIAL HOSP, VALENCIA",Coronary Artery Bypass Graft with Chest Incision Only,<20,,,,,
